-6.672983415053883,-4.684841697765345,3.8612905531965698
-5.8048579754544,-8.283416866189096,2.8352371481448664
-6.720261302350643,-8.971254363146539,6.228432668900499
7.37386998986274,5.491480654375753,-8.216119600895553
-6.110617495344728,1.1668168629609212,7.651242032750854
7.083654304388247,-5.406440208148339,-9.947441515895632
8.119912857304172,-6.781294334046299,3.458006386933585
6.979834667786712,-4.7749904178188824,5.136685598190585
1.0943240000246632,-2.4394780559239493,-1.925297568273436
6.59036278278937,-7.1232347414442625,6.117343887140343
