3.1071803585187077,-8.322913568020134,-3.4454712000091314
-9.737373934091293,-8.91770366403991,-6.656111963912776
7.449401447320749,0.6159670014313363,6.504666222987186
-3.185396435565644,3.80803607295735,8.56733620678655
6.222419848611427,1.9147337506443414,-9.30009726099624
4.108699258582785,-4.378792085545749,3.9541513663776513
-9.302906387982082,-4.67111231902237,5.080130658808894
5.540772366935231,-2.2580141424304534,4.6229328343294895
-2.9899450607024374,1.0594785805252371,7.242177159406328
-3.66145151102121,-9.313192503683165,0.7683660044483034
