Feature1,Feature2,Feature3,Feature4,Feature5
-0.8512144878532063,-0.5873673495217805,1.318592523461546,0.34770747319007095,0.17276723969492616
-0.6494998871930147,2.928750819559148,1.3056226040526342,1.3365590406602983,-0.4920306916130729
-0.2645941229380392,-0.13951945584821013,1.7613054237248513,0.564202235373562,0.7852612304248856
0.7879598190748478,1.2690292217973873,-2.2638616573843557,-0.08097426326604529,0.051792601846058044
0.5337860010713935,-0.6428036845003069,0.11390605445764401,-0.3269635932209952,0.608045181107104
-0.31077120143677717,-1.9111200885208803,0.10299930079175734,-0.7584401208727897,-0.4784675904387603
-0.2518115911476758,0.37339118932727383,1.5557475502313878,0.9239276182928853,0.2795502947773595
1.365934627022529,1.5605405899134266,-1.9180697253031092,-0.06288379099387094,-0.6853063464858291
0.5410367838054566,3.844650141292387,-0.7569701546301077,2.281376224651191,-1.5517906668649282
0.339051209516286,2.177297146716321,1.3356134414139287,1.213616722750431,-1.105905172388464
-0.8597166118146917,-1.042689348380181,2.209727672784025,-0.32070863456880794,0.4553957909256272
1.3759974884049986,1.2149489896843493,-1.9224983035980274,-0.11371459892506544,0.3317351426876103
1.2780018576350713,1.2062826047579458,-1.0147059526147848,0.32585416895267605,0.386471853724054
-0.40675254814126227,1.6637947882406752,0.04245530872005965,1.0244837553154613,-0.5343714606707418
-1.2670740225005095,-2.6191309863347505,1.1475713727690553,-1.290617403735693,1.1140458568557565
0.5496446983871697,2.249845766953433,0.18387033745228248,1.0121849262469167,-0.6867321161116824
0.800592357001862,1.075081889636977,-2.33529564428093,0.11392162704930617,-1.3595654940664292
0.14223760330659013,1.9991582807590873,-0.2892074626280464,1.0540845550729574,-0.5598051192015991
0.0500710258248874,-1.7972833166656013,-1.9216219917920028,-0.863712405082887,0.03854725638460754
-0.307671384258496,-1.0179685314209315,0.35975919829072267,-0.1377290949749877,-0.6733583829270602
-1.283979066467253,-0.727099179152366,1.0912098451749006,0.15745782165846633,0.4612442150970629
0.2644967268840127,2.385201436759624,-1.3223091678551142,0.06776214449222062,0.4272756024416777
-0.7493118069053832,1.8533835438449078,-0.14481983020809286,0.9654873664743555,0.7488066501926947
0.48473483055773414,-0.03474191370942742,0.43413275105612054,0.3482669806744337,-0.46264275358913176
0.17541905427673443,4.082347740813742,-0.5255545610833368,1.1789282626984878,-0.5044890291178844
0.45024005431895475,-3.4961228301278995,-0.9896459881426265,-1.4518583479610656,0.5781316077731785
-0.5715509952640453,0.7414869941177289,0.5850538925698026,0.06793945681709446,-0.8356735277069671
0.7480360229922445,3.841201883414622,0.0718069073460588,0.3757769724383383,-1.0472469295063753
0.03807363893826816,-0.7874415748506618,-0.11716524007436901,0.37241107776534554,0.47485387875070467
-0.7524306396766635,-1.6960522726110756,1.3783428109719238,-0.29744718934353886,0.2360583269100599
1.3019665804713523,-0.9241605062623737,-3.771818798857116,-1.4277075818613958,-0.10996074110519566
-0.6229944959706593,2.576621952372856,0.7488622850059048,2.1576542056156285,-0.6278901038297402
-1.086464957238348,-2.1617717167387873,-0.5129849185303049,-0.8683714465393017,-0.18323298440613622
0.4792728609260596,1.6197178101560818,0.20639706074921704,0.12338328655768038,-0.81929361745249
-0.9015537487047333,-3.009435914647892,-0.49566052025443375,-1.3586065709541097,-0.01900789121295421
1.0364991444285852,1.803735193059353,-2.7073715701331116,-0.33023764296486,0.4724382903237689
0.7077696016229225,0.5289114820927625,-0.982409219205532,-0.689112083181629,-0.3068838877654768
0.17047580160915787,0.52926057512743,-0.6983844899590157,0.015713342674731262,0.8022203825569396
1.9814319763280306,3.2679686060451836,-1.6372703782650349,0.672503078622148,-0.4707845160530062
1.3894118908532684,0.19304725220453955,-3.384160724013136,-1.0108723163267368,-0.09210308807906276
-0.5715371604440485,0.5527925996016947,0.5004351555543276,0.21338810480138626,-0.6727892574080405
-0.9243853311803643,-1.0144915476842669,0.7762505469772654,-0.02382106782362678,0.19655595576416826
-0.11325044260500183,0.5066648507461006,1.3680976377445748,1.1661952774401323,-0.5238542627194114
-0.0712673905035476,0.5271209258546807,0.8222692467817609,0.445487944848069,-1.2743925902665239
0.30334838846801987,-0.20023939512661132,0.011869716676971676,0.4872703331104261,-0.5290475370588811
-0.5187975890093202,-1.6066258972100966,-0.6537860213339555,-0.020034930659659334,-0.04935417628664732
0.41590628240608274,1.3842012355494453,-0.9396294710637205,-0.4661826880415766,0.10079354231546223
-1.194757111377941,-1.3071001869599757,1.9774714694177475,-0.29866112647993165,0.6877349492367035
0.9619570286242958,-1.3788284047384038,-2.3108683951022897,-1.8442042814686816,-0.012123340534159144
1.571244312135903,1.92652796518761,-1.2534021166439933,0.21006452424192454,-0.8038189217345206
-0.4216592061938579,-1.8803060535148977,0.8444328390271387,-0.17645592108273245,-0.19409318055950192
0.7840785216031959,2.7649278043078778,-1.1490065962107678,1.0942979122795378,-0.6900863759253069
0.11833768354452193,1.088549467795473,0.3585910538888738,0.26881774074654263,0.9894656040483643
-0.04594197394361704,2.7636518818717675,0.45761267796621874,2.2320268040924702,-1.4329650697662468
0.05797992533178087,2.1915527876693415,0.49091236263684274,1.7291335925905484,-1.2663924098699417
0.6566182757533428,-0.28853329306057884,0.03192204243521479,-0.07214235553586859,0.4048146985869689
1.3727581276218392,1.9746931473280513,-0.6622080313241072,0.4909294982113547,-0.5554714377842246
-1.7521471790539174,-0.7666446358559034,1.090233095128879,0.40829219894329594,0.11354624175537634
-0.010353583272826122,2.7357795230602395,0.8730967072651107,2.774402378798277,-0.7322965376989429
-1.1705569911790723,-0.05247406530523965,3.6738288887219763,1.2801568387596203,-0.319638421742563
0.902410622368045,0.45071217046767986,-0.48215899372122084,-0.3781505256362067,0.5864864470905733
0.5741373683344168,-0.8052005532187851,-1.463556250543485,-0.4837295081567249,0.8439394798068558
-1.1224762498156304,-0.5514868877923446,1.3287591690871547,1.2364806292788866,0.02819005816066522
1.4291040527558607,1.8662255059102366,-2.864690588900924,0.1622782885074241,-0.34032036937097104
-0.7481189613314893,-0.877864595259348,1.2082199965065523,-0.5403717853763468,0.11130200464158707
1.3470871417745949,2.6259079563400216,-0.816277244506223,1.3277426364968192,-0.1612389916339359
0.11091605446598392,-1.0835450592581495,-0.6348591142662362,-0.5584712855228607,0.4452135574788899
-0.5295419187265189,1.1588370459468575,1.4032095508357911,1.1343854921649104,-0.24242349446930284
0.22578161855449255,-1.1200128864535637,-0.7488315216058938,-0.14666631664790059,0.47782527272980746
0.8592127525839701,-1.4940662107546991,-2.0390227069704694,-2.0298842473765095,0.3458169104935876
-0.832578475362224,-0.22697385549523524,0.2238641303202461,-0.509127366107378,0.35424623162176744
0.6800755628940166,-2.682163822605421,-1.6864390636264142,-2.3239708300551403,0.31314355437019925
-0.581975985952994,-3.132378338717608,0.7595713617811427,-0.745159059379482,0.12161578676859586
0.34919309858265335,-0.557523011195854,-0.3614783869410161,0.1278521752999746,-0.19845918606657187
0.8013508805655685,-1.547820538933805,-1.9129031716695561,-1.624422502006839,0.04035030236362591
0.30261721055854474,1.1082807691709005,-1.7400918246634156,1.0738218563305875,0.13300776319580493
-2.982412365471756,-5.018488466315776,1.7136865306422278,-2.1964801837176515,0.5527070086454988
0.03056624311265431,-2.139833641768387,-0.578499594606296,-1.012169014576931,0.09920364021511191
0.7820702477398002,-3.838852562941584,-2.029553869473888,-3.030418470313474,1.0063662099171984
1.6529025630574221,5.806982951586723,0.07766883709468464,3.5692464072003562,-1.953070297553762
0.41057940093605244,-1.8091308617151909,-0.7589923080591777,-0.640073232041996,-0.3230926610081204
0.5589778441432447,-2.390980663540114,-1.2423935507369963,-1.789274844227997,0.029982875211922888
-0.1554177973976415,-0.9890602581270753,-0.6269834079635613,-0.18957454584360417,0.2615040952759943
0.39946113552724494,1.8551030236660813,1.4987430817595822,1.1775662040282973,-0.21724449504806143
-0.3319577285529498,-0.44293554035483096,1.4661227601493814,-0.5948041097020442,0.6919940941354701
1.5865152401427904,-0.13712748476714742,-2.4691648192502793,-0.9927330686835762,0.36926114964013634
-1.0366873274928647,0.0001818124732730353,2.6609999816272003,0.5956156655215464,0.6924714900715213
-0.7787670013729384,2.159758605055654,1.0710339813784606,1.5175564375361372,-0.44877969007104784
-1.158135695581406,0.43253024431392395,1.385465488539996,0.88817608459046,-0.03846118920671132
0.17131114342189607,1.2535714933763753,-1.389209074332733,-0.6834491097064734,-0.4957570210534501
0.5263878471252349,1.7887784257820865,-0.12252253406481264,0.46296709437477046,-0.7372526276357234
-1.577882669474966,-3.1947996746877534,0.9338353326574704,-1.7125174755740509,0.47142612078464474
-0.5314857446514286,4.2085506251831255,1.4049010330464282,1.9670155871721433,-0.9005706967032909
1.8303054519027342,2.113461996647191,-2.299851412448694,0.6742230667088759,-0.2062434212662028
1.381576997523119,0.48396607576269407,-2.08693809579376,-0.12326614023140459,0.03411547036655213
0.6770963662011702,-0.08406610508343304,-0.9988269147089965,-0.755421117778455,0.7029818124032101
0.18528002516303518,0.4007654872235028,0.5077804817132464,0.9406353659560078,-0.12771400658090593
-0.5922789890365484,-1.6280240703448245,0.8219402128054412,-0.622135826031534,0.24312215095308162
-0.36884713519914863,-2.816022034788705,0.8224620466927532,-0.6740003799495771,-0.2995734071776588
-0.21960449518690917,1.9786249762628303,-1.1562214367851835,-0.70573048014523,-0.9197904517725506
2.1275691553382385,1.504244834526518,-3.8486210524382867,-0.6527924483783818,-0.4861532078117403
-0.14234556824833594,-0.9579388462823256,0.34469550996783704,-0.35476311390234316,0.34997912803625564
-0.6476770099669523,-1.101997659477907,-0.49431964663128225,-0.5263962806309761,0.40078919847484484
0.12905305509930476,-1.9659790782517725,0.28239932045254434,-1.3084837857299143,0.2271569438338177
-0.4263948417759219,-0.6290024931226216,0.29041609458807977,-0.8831018832562085,-0.3595740738966813
-1.6673461368698554,2.7568286825344446,4.703280994613292,3.611063097088291,-0.4564800676584353
-0.6126117317014341,-0.1904598591324008,-0.09573842317180675,-0.1922585314072489,0.04148425584807626
-0.2536746542408451,2.0738655569109126,0.7468123034465982,0.658494961152127,-0.4205380297988556
0.8894027847247507,0.03573635999982505,-0.32582268554975446,0.7327068313642451,-0.8270623641697585
-1.898274256596455,-2.027254962240102,3.7915179229978624,1.0129647366958534,0.058475324623884994
